Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,recovered
2020-02-24,Austria,47.5162,14.5501,0,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,3,95,0
2020-02-25,Austria,47.5162,14.5501,2,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,11,85,0
2020-02-26,Austria,47.5162,14.5501,2,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,0,91,0
2020-02-27,Austria,47.5162,14.5501,3,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,3,85,0
2020-02-28,Austria,47.5162,14.5501,3,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,-1,89,0
2020-02-29,Austria,47.5162,14.5501,9,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,4,77,0
2020-03-01,Austria,47.5162,14.5501,14,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,4,93,0
2020-03-02,Austria,47.5162,14.5501,18,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,6,91,0
2020-03-03,Austria,47.5162,14.5501,21,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,5,94,0
2020-03-04,Austria,47.5162,14.5501,29,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,3,85,0
2020-03-05,Austria,47.5162,14.5501,41,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,6,70,0
2020-03-06,Austria,47.5162,14.5501,55,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,5,90,0
2020-03-07,Austria,47.5162,14.5501,79,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,3,91,0
2020-03-08,Austria,47.5162,14.5501,104,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,6,81,0
2020-03-09,Austria,47.5162,14.5501,131,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,7,79,2
2020-03-10,Austria,47.5162,14.5501,182,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,7,87,4
2020-03-11,Austria,47.5162,14.5501,246,0,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,11,93,4
2020-03-12,Austria,47.5162,14.5501,302,1,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,14,84,4
2020-03-13,Austria,47.5162,14.5501,504,1,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,5,91,6
2020-03-14,Austria,47.5162,14.5501,655,1,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,7,83,6
2020-03-15,Austria,47.5162,14.5501,860,1,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,7,68,6
2020-03-16,Austria,47.5162,14.5501,1018,3,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,12,55,6
2020-03-17,Austria,47.5162,14.5501,1332,3,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,13,72,1
2020-03-18,Austria,47.5162,14.5501,1646,4,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,16,80,9
2020-03-19,Austria,47.5162,14.5501,2013,6,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,17,75,9
2020-03-20,Austria,47.5162,14.5501,2388,6,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,17,76,9
2020-03-21,Austria,47.5162,14.5501,2814,8,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,6,97,9
2020-03-22,Austria,47.5162,14.5501,3582,16,51330,,9006398,5133646,109,43,3165748.897,10278,876.2792372,4536,7.6,1,-999,-999,2,76,9
2020-01-22,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,63,0
2020-01-23,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,56,0
2020-01-24,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,7,49,0
2020-01-25,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,7,63,0
2020-01-26,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,44,0
2020-01-27,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,52,0
2020-01-28,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,56,0
2020-01-29,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,11,54,0
2020-01-30,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,16,42,0
2020-01-31,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,48,0
2020-02-01,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,6,80,0
2020-02-02,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,68,0
2020-02-03,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,50,0
2020-02-04,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,44,0
2020-02-05,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,53,0
2020-02-06,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,19,47,0
2020-02-07,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,22,39,0
2020-02-08,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,60,0
2020-02-09,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,4,70,0
2020-02-10,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,3,51,0
2020-02-11,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,4,60,0
2020-02-12,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,7,49,0
2020-02-13,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,50,0
2020-02-14,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,11,59,0
2020-02-15,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,8,59,0
2020-02-16,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,52,0
2020-02-17,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,7,77,0
2020-02-18,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,67,0
2020-02-19,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,61,0
2020-02-20,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,10,74,0
2020-02-21,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,73,0
2020-02-22,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,88,0
2020-02-23,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,15,73,0
2020-02-24,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,66,0
2020-02-25,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,14,54,0
2020-02-26,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,57,0
2020-02-27,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,15,56,0
2020-02-28,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,16,48,0
2020-02-29,Azerbaijan,40.1431,47.5769,0,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,16,50,0
2020-03-01,Azerbaijan,40.1431,47.5769,3,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,16,63,0
2020-03-02,Azerbaijan,40.1431,47.5769,3,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,80,0
2020-03-03,Azerbaijan,40.1431,47.5769,3,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,15,73,0
2020-03-04,Azerbaijan,40.1431,47.5769,3,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,17,67,0
2020-03-05,Azerbaijan,40.1431,47.5769,6,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,19,65,0
2020-03-06,Azerbaijan,40.1431,47.5769,6,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,18,72,0
2020-03-07,Azerbaijan,40.1431,47.5769,9,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,16,69,0
2020-03-08,Azerbaijan,40.1431,47.5769,9,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,17,68,0
2020-03-09,Azerbaijan,40.1431,47.5769,9,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,17,68,0
2020-03-10,Azerbaijan,40.1431,47.5769,11,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,17,64,0
2020-03-11,Azerbaijan,40.1431,47.5769,11,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,20,64,3
2020-03-12,Azerbaijan,40.1431,47.5769,11,0,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,23,52,3
2020-03-13,Azerbaijan,40.1431,47.5769,15,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,19,59,3
2020-03-14,Azerbaijan,40.1431,47.5769,15,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,18,60,3
2020-03-15,Azerbaijan,40.1431,47.5769,23,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,20,64,6
2020-03-16,Azerbaijan,40.1431,47.5769,28,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,12,76,6
2020-03-17,Azerbaijan,40.1431,47.5769,28,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,7,67,6
2020-03-18,Azerbaijan,40.1431,47.5769,28,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,8,70,6
2020-03-19,Azerbaijan,40.1431,47.5769,44,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,13,78,6
2020-03-20,Azerbaijan,40.1431,47.5769,44,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,13,82,6
2020-03-21,Azerbaijan,40.1431,47.5769,53,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,9,89,11
2020-03-22,Azerbaijan,40.1431,47.5769,65,1,4659,,10139177,5677939,123,32,2377637.006,-999,-999,368,4.7,-999,-999,-999,13,80,10
2020-01-22,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,21,63,0
2020-01-23,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,16,71,0
2020-01-24,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,16,56,0
2020-01-25,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,51,0
2020-01-26,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,15,60,0
2020-01-27,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,16,64,0
2020-01-28,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,17,64,0
2020-01-29,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,18,56,0
2020-01-30,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,18,56,0
2020-01-31,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,61,0
2020-02-01,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,59,0
2020-02-02,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,17,63,0
2020-02-03,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,17,58,0
2020-02-04,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,17,59,0
2020-02-05,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,18,64,0
2020-02-06,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,21,61,0
2020-02-07,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,54,0
2020-02-08,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,24,58,0
2020-02-09,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,78,0
2020-02-10,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,18,65,0
2020-02-11,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,15,62,0
2020-02-12,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,12,63,0
2020-02-13,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,16,66,0
2020-02-14,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,17,67,0
2020-02-15,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,18,71,0
2020-02-16,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,21,69,0
2020-02-17,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,67,0
2020-02-18,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,58,0
2020-02-19,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,52,0
2020-02-20,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,63,0
2020-02-21,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,76,0
2020-02-22,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,70,0
2020-02-23,Bahrain,26.0275,50.55,0,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,71,0
2020-02-24,Bahrain,26.0275,50.55,1,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,24,66,0
2020-02-25,Bahrain,26.0275,50.55,23,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,26,64,0
2020-02-26,Bahrain,26.0275,50.55,33,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,65,0
2020-02-27,Bahrain,26.0275,50.55,33,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,61,0
2020-02-28,Bahrain,26.0275,50.55,36,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,66,0
2020-02-29,Bahrain,26.0275,50.55,41,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,21,62,0
2020-03-01,Bahrain,26.0275,50.55,47,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,24,60,0
2020-03-02,Bahrain,26.0275,50.55,49,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,68,0
2020-03-03,Bahrain,26.0275,50.55,49,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,61,0
2020-03-04,Bahrain,26.0275,50.55,52,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,19,60,0
2020-03-05,Bahrain,26.0275,50.55,55,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,68,0
2020-03-06,Bahrain,26.0275,50.55,60,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,58,4
2020-03-07,Bahrain,26.0275,50.55,85,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,24,57,4
2020-03-08,Bahrain,26.0275,50.55,85,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,62,4
2020-03-09,Bahrain,26.0275,50.55,95,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,20,71,14
2020-03-10,Bahrain,26.0275,50.55,110,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,21,69,22
2020-03-11,Bahrain,26.0275,50.55,195,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,66,35
2020-03-12,Bahrain,26.0275,50.55,195,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,55,35
2020-03-13,Bahrain,26.0275,50.55,195,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,53,44
2020-03-14,Bahrain,26.0275,50.55,210,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,25,56,44
2020-03-15,Bahrain,26.0275,50.55,214,0,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,26,55,60
2020-03-16,Bahrain,26.0275,50.55,214,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,71,77
2020-03-17,Bahrain,26.0275,50.55,228,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,24,69,81
2020-03-18,Bahrain,26.0275,50.55,256,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,26,70,88
2020-03-19,Bahrain,26.0275,50.55,278,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,78,100
2020-03-20,Bahrain,26.0275,50.55,285,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,74,100
2020-03-21,Bahrain,26.0275,50.55,305,1,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,23,70,125
2020-03-22,Bahrain,26.0275,50.55,334,2,25507,,1701575,1514401,2239,32,231414.2,13553,125.5496938,1190,6.8,-999,-999,-999,22,77,149
2020-01-22,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,39,0
2020-01-23,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,24,42,0
2020-01-24,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,26,40,0
2020-01-25,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,42,0
2020-01-26,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,26,47,0
2020-01-27,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,25,49,0
2020-01-28,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,49,0
2020-01-29,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,50,0
2020-01-30,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,26,59,0
2020-01-31,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,54,0
2020-02-01,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,41,0
2020-02-02,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,25,39,0
2020-02-03,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,26,35,0
2020-02-04,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,38,0
2020-02-05,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,36,0
2020-02-06,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,39,0
2020-02-07,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,27,37,0
2020-02-08,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,27,0
2020-02-09,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,32,0
2020-02-10,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,33,0
2020-02-11,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,35,0
2020-02-12,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,30,35,0
2020-02-13,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,28,35,0
2020-02-14,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,29,40,0
2020-02-15,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,31,54,0
2020-02-16,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,31,49,0
2020-02-17,Bangladesh,23.685,90.3563,0,0,2040,,164689383,64228859,1265,28,33349600.06,-999,-999,32,0.8,-999,-999,-999,33,39,0
